Date,Open,High,Low,Close,Volume
2010-02-18,28.2990513795647,28.731539823911223,28.255804459903935,28.630626678466797,61597600.0
2010-02-19,28.3062655690129,28.565758127271923,28.22697587069182,28.385555267333984,77264800.0
2010-02-22,28.5585516332721,28.572968193623726,28.327892167001536,28.421598434448242,56446600.0
2010-02-23,28.263016336276674,28.421595735407433,27.744033961291645,27.765657424926758,103220800.0
2010-02-24,27.953066564422773,28.162102540458108,27.7872802643636,28.03235626220703,73043700.0
2010-02-25,27.36921101700235,27.852153357727666,27.217838526173196,27.80169677734375,73641500.0
2010-02-26,27.830530356829897,28.140479498437323,27.657534400013734,28.082813262939453,65727300.0
2010-03-01,28.421589097753152,28.637831932634768,28.349509069351555,28.558542251586914,73146100.0
2010-03-02,28.846867853244962,29.04869413243182,28.724328505398063,28.88290786743164,66353000.0
2010-03-03,29.03428457223374,29.27936057729841,28.810834780633083,28.918954849243164,68779900.0
2010-03-04,28.940579798815442,28.97661982011153,28.58738099088809,28.7675838470459,61065500.0
2010-03-05,29.164032148522654,29.517230987548828,29.05591207511452,29.517230987548828,78177700.0
2010-03-08,29.582092817535838,29.690212849592523,29.495593492278616,29.538843154907227,56724000.0
2010-03-09,29.409108736283773,29.841597287358304,29.401901831120814,29.704641342163086,66759800.0
2010-03-10,29.76950867133687,30.03620810510453,29.704635538833696,29.913671493530273,73994500.0
2010-03-11,29.740672726146244,29.949708660946083,29.582096111536767,29.920875549316406,42415700.0
2010-03-12,30.057836355107245,30.065043259351185,29.733470670583596,29.81996726989746,48949200.0
2010-03-15,29.64697892962995,29.726268637693376,29.416319460542404,29.603729248046875,43560300.0
2010-03-16,29.70463799882616,30.00017057144249,29.58930828145582,29.985754013061523,58417000.0
2010-03-17,30.281286512214276,30.454282462688766,30.18037335346972,30.31011962890625,72017100.0
2010-03-18,30.252463767499425,30.295710703756374,29.935304903332234,30.0794677734375,73867900.0
2010-03-19,29.690217971801758,30.180369900781653,29.64697105138867,29.690217971801758,65993900.0
2010-03-22,29.387488900864483,29.82718441141024,29.315406091943373,29.798351287841797,57583400.0
2010-03-23,29.834383584964915,30.029002994093297,29.69743040802744,30.00737953186035,50528500.0
2010-03-24,29.69022258384856,29.812761959967183,29.560476303100586,29.560476303100586,65081100.0
2010-03-25,29.805552684094028,29.9136755026493,29.42352349130639,29.481189727783203,72397600.0
2010-03-26,29.726259214457375,29.834379259624324,29.373060467687473,29.625343322753906,69798700.0
2010-03-29,29.935286640144625,30.17315564314877,29.87041352565953,30.15873908996582,57961300.0
2010-03-30,30.23084012361505,30.36058644278888,30.07226342770792,30.274089813232422,50327500.0
2010-03-31,30.173174450194377,30.439873976122808,30.158757888025534,30.360584259033203,52858500.0
2010-04-01,30.80748372156348,31.153472900390625,30.80748372156348,31.153472900390625,96281100.0
2010-04-02,,,,,
2010-04-05,31.312042403718525,31.535494900324522,31.239962372388558,31.434581756591797,63633700.0
2010-04-06,31.312051766313164,31.600377477198975,31.290428300383947,31.528297424316406,42926300.0
2010-04-07,31.398549750969536,31.477836705788512,31.08860058776147,31.25438690185547,55642000.0
2010-04-08,31.04533758283557,31.398536274081113,30.89396789359168,31.36249351501465,52083200.0
2010-04-09,31.427376908233153,33.63306085006192,31.376920328653046,31.5571231842041,46651000.0
2010-04-12,31.319256646204618,31.477833288303867,31.30484008789062,31.304840087890625,43558300.0
2010-04-13,31.218341977256657,31.276005458045375,30.93001632428143,31.239965438842773,47072900.0
2010-04-14,31.564336932515822,31.73012325116597,31.420174079439867,31.701290130615234,42957800.0
2010-04-15,31.49946430329227,31.701290651105683,31.463424276850986,31.528297424316406,43463300.0
2010-04-16,31.175103244343497,31.225559838868758,30.46870817131166,30.605661392211914,142486200.0
2010-04-19,30.245245164792625,30.547987377426985,30.021795394422522,30.48311424255371,89434600.0
2010-04-20,30.75701796456813,30.893973876319187,30.5984413426079,30.843517303466797,63883700.0
2010-04-21,30.785867410856486,30.829117103251775,30.461501592087952,30.74262046813965,64141600.0
2010-04-22,30.468701003870343,30.901186783685763,30.266874673246818,30.872356414794922,72788900.0
2010-04-23,30.771442822931505,31.0741850914002,30.627282718561183,31.038145065307617,64724100.0
2010-04-26,31.23276450582084,31.283221092286,30.98768847884246,31.038145065307617,46317300.0
2010-04-27,30.69215802672534,30.764238083986346,29.863223619834162,29.928096771240234,132888400.0
2010-04-28,30.281285393174507,30.317328162546197,29.76230306028464,30.18037223815918,68981700.0
2010-04-29,30.461494435552044,30.71378012406894,30.38941438150596,30.6777400970459,69912900.0
2010-04-30,30.66331843418955,30.771438497268424,30.281286512214276,30.31011962890625,77528000.0
2010-05-03,30.411029426824133,30.576815704965348,30.201996228101674,30.475902557373047,47649800.0
2010-05-04,29.827174369556825,29.84879783011423,28.99824021894664,29.077529907226562,159998800.0
2010-05-05,28.529720452771627,29.019869742431247,28.27743477829287,28.55134391784668,131994700.0
2010-05-06,28.33509186733526,28.659454737419676,26.367277440353128,27.383621215820312,225063100.0
2010-05-07,27.65032945385364,27.996318642314495,26.850228252553947,27.527790069580078,191265100.0
2010-05-10,29.28656573041386,29.57488861873712,29.113569797678245,29.5100154876709,187916400.0
2010-05-11,28.83245688609305,29.409105473879436,28.76037684374876,28.976619720458984,119869600.0
2010-05-12,29.221698773784503,29.387485088277753,29.120785604064928,29.33702850341797,73936600.0
2010-05-13,29.33702518160241,29.502811477323768,29.0414926110248,29.0631160736084,71622500.0
2010-05-14,28.854083687948386,28.875709902896215,28.1837287677969,28.464847564697266,113085000.0
2010-05-17,28.399971952668174,28.594588622552415,27.67916050970378,28.29184913635254,101708500.0
2010-05-18,28.57296785905395,28.68109068558624,27.607080324226704,27.700786590576172,113529000.0
2010-05-19,27.318759918100863,27.60708289962105,26.929521005886755,27.43408966064453,129633400.0
2010-05-20,26.38890559962989,26.71327127717683,25.949210208919283,26.071746826171875,174383500.0
2010-05-21,25.740167524399226,26.943923669095685,25.711334416216623,26.915090560913086,169452900.0
2010-05-24,26.936717313954137,27.12412979040162,26.597937875213784,26.63397789001465,90936400.0
2010-05-25,25.567186132141277,26.388910845493044,25.37977359244622,26.345661163330078,144257100.0
2010-05-26,26.619569218169726,27.044848118000736,26.26637036928864,26.33124351501465,128281900.0
2010-05-27,27.362003375542436,27.97469478905146,27.160177039160814,27.924238204956055,147181800.0
2010-05-28,27.76565573402584,27.816112312553333,27.333167239919387,27.462913513183594,113223700.0
2010-05-31,,,,,
2010-06-01,27.181802863082694,27.70078805845465,26.94393648165578,26.95835304260254,91068700.0
2010-06-02,27.26830426978611,27.92424271873227,27.124141399205822,27.902616500854492,103740800.0
2010-06-03,28.0828127965334,28.11885281828228,27.448500714656337,27.80169677734375,70470800.0
2010-06-04,27.20343267354234,27.47733911868659,26.734904004741686,26.814193725585938,108937200.0
2010-06-07,26.91510335942801,27.030433097322806,26.374494697481552,26.3961181640625,82131900.0
2010-06-08,26.69164730510768,27.037636473628748,26.367284350022445,27.001596450805664,108438000.0
2010-06-09,27.11692780587,27.477333555149368,26.713275126470805,26.85743522644043,87947600.0
2010-06-10,27.419666644408725,27.830528927356653,27.376416970006776,27.79448890686035,92855100.0
2010-06-11,27.39084025797039,27.960282070624594,27.38363335197134,27.938655853271484,66496500.0
2010-06-14,28.28464216636413,28.472051931243357,27.873777115121428,27.945859909057617,83991300.0
2010-06-15,28.255802925305602,28.825244500445965,28.14768013267197,28.789201736450195,96494500.0
2010-06-16,28.479252663889078,28.918947987739816,28.436005746577095,28.789201736450195,63906600.0
2010-06-17,28.86850177492746,28.875711430183962,28.407182826913058,28.645051956176758,68660100.0
2010-06-18,28.76758671976998,28.926166128921313,28.609007310618647,28.77479362487793,64639800.0
2010-06-21,29.524434841917248,29.646974212064713,29.04869941891571,29.272151947021484,96721100.0
2010-06-22,29.2144925124309,29.358655378637543,28.637843797282304,28.70992660522461,100336600.0
2010-06-23,28.91452948120022,28.93629888952578,28.479180065066217,28.783924102783203,93969400.0
2010-06-24,28.653335801559578,28.653335801559578,28.167192701811622,28.276031494140625,82636000.0
2010-06-25,28.35584117050946,28.682351953357728,28.13090899825212,28.60979461669922,60657800.0
2010-06-28,28.588022753125525,28.66058007654527,28.319554567126637,28.413881301879883,36242500.0
2010-06-29,27.644765076371876,27.67378911723488,27.136858200693744,27.26020622253418,120391400.0
2010-06-30,27.398058160163632,27.64475689875323,27.006244795955265,27.07880210876465,84176700.0
2010-07-01,27.209407013989154,27.31098835731327,26.6724734977108,27.274709701538086,113344200.0
2010-07-02,27.35452944301192,27.543180148518143,27.158621344283617,27.39080810546875,63854500.0
2010-07-05,,,,,
2010-07-06,28.094627901101056,28.32681467979737,27.61574232405432,27.898719787597656,76509800.0
2010-07-07,27.862425610361747,28.522706913654744,27.833401587212272,28.51544952392578,68037800.0
2010-07-08,28.566255824761196,28.682349213054266,28.28327836378963,28.65332794189453,60958700.0
2010-07-09,28.675088720120172,29.030623438073356,28.631552670461275,29.001602172851562,43777100.0
2010-07-12,28.885504433994964,29.052388447255552,28.638805725721983,28.769411087036133,53211600.0
2010-07-13,29.016112512587263,29.197508557190403,28.94355243401562,29.103181838989258,52194800.0
2010-07-14,28.91452631921511,29.124946380085557,28.812944984418007,29.04513168334961,46615600.0
2010-07-15,28.914534593730245,28.97258266901674,28.55174242684337,28.90727996826172,66745400.0
2010-07-16,28.667834867803496,28.667834867803496,27.993044006014358,28.043834686279297,99497500.0
2010-07-19,28.312299941938452,28.479184000111438,28.116391847243776,28.413881301879883,46717800.0
2010-07-20,28.225231178692706,29.12495418622771,28.21071916013446,29.0814208984375,92255200.0
2010-07-21,29.20476427054561,29.226530910987087,28.646064100180386,28.783924102783203,66007400.0
2010-07-22,29.284581988667966,29.705419431840042,29.255557953170758,29.65462875366211,74052900.0
2010-07-23,29.574823064109953,29.886824621194624,29.378917684438377,29.857803344726562,65675400.0
2010-07-26,29.799753734280404,30.089988627221732,29.683660330680887,30.060964584350586,64865500.0
2010-07-27,30.227840897943693,30.264119558251437,29.857794134189767,30.01016616821289,63763700.0
2010-07-28,29.82876877518031,30.0246768536102,29.734442048258312,29.843280792236328,43131400.0
2010-07-29,30.15528235118915,30.220585044241563,29.669139465602452,29.894071578979492,49588200.0
2010-07-30,29.669140759626863,30.133514255860316,29.574814028240578,30.0391902923584,54277200.0
2010-08-02,30.60514311044721,30.90263253468909,30.525328402109405,30.815563201904297,69623700.0
2010-08-03,30.576125373379412,30.786545508167954,30.423753317657262,30.670452117919922,60207900.0
2010-08-04,30.677704012986073,30.786542767604548,30.47454129010839,30.713985443115234,55875600.0
2010-08-05,30.48905484393551,30.61966024890084,30.380216083836185,30.57612419128418,43650600.0
2010-08-06,30.37296332027454,30.612404732134163,30.184309826921073,30.5325927734375,65731600.0
2010-08-09,30.735747199624715,30.757513839933516,30.590629805836553,30.692211151123047,27051000.0
2010-08-10,30.15527848731109,30.467279895485675,30.053694380558056,30.271371841430664,68735400.0
2010-08-11,29.640120765294864,29.640120765294864,29.25556193027385,29.306352615356445,92778600.0
2010-08-12,29.03062233240932,29.444207868706638,29.001601068292835,29.357135772705078,43919400.0
2010-08-13,29.480494557932715,29.61835459567474,29.39342243820479,29.516773223876953,28672700.0
2010-08-16,29.502266533827374,29.821522726852486,29.42970918883062,29.79250144958496,34651900.0
2010-08-17,30.0899897022891,30.271385824887158,29.97389629454175,30.104501724243164,39414300.0
2010-08-18,30.039190332151883,30.235095652228843,29.8940729224156,30.08272361755371,38009500.0
2010-08-19,30.089988174083544,30.177057533500697,29.661893235778738,29.850543975830078,56729300.0
2010-08-20,29.741703051760258,29.785236340329586,29.52402553737533,29.763469696044922,54134900.0
2010-08-23,29.836025483621878,29.937606842224575,29.48049072851244,29.49500274658203,44767900.0
2010-08-24,29.146727574775714,29.262823750106726,28.885519483936424,29.117706298828125,80709600.0
2010-08-25,28.820212541628045,29.045141928624158,28.522723055693863,28.929048538208008,89890000.0
2010-08-26,29.08141718018285,29.20476517033028,28.70411304956292,28.74764633178711,59948200.0
2010-08-27,29.02337064902893,29.386162782141792,28.711369193121122,29.378908157348633,77005500.0
2010-08-30,29.197504164152427,29.328106750163045,28.885502792947836,28.892757415771484,48054700.0
2010-08-31,28.914533076998588,29.18300125928909,28.827463736520702,29.06690788269043,72404500.0
2010-09-01,29.596585421674977,30.104495005165298,29.57481600966005,30.089982986450195,83435900.0
2010-09-02,30.03192931500905,30.198813347306317,29.930347970818026,30.14076805114746,47351900.0
2010-09-03,30.503560950487977,30.597884905213828,30.33667691379903,30.49630355834961,48712700.0
2010-09-06,,,,,
2010-09-07,30.307665268998342,30.329431918542134,30.03919977571233,30.053709030151367,45210000.0
2010-09-08,30.278631428293433,30.503563549719487,30.227840750533414,30.380212783813477,40612600.0
2010-09-09,30.699467287142973,30.721233926561236,30.401977887596242,30.554349899291992,34925400.0
2010-09-10,30.561607583025147,30.721237002432034,30.5253289244011,30.663188934326172,33236500.0
2010-09-13,31.25091871991184,31.43231481313997,31.221894680703006,31.39603614807129,63308900.0
2010-09-14,31.30896580449004,31.584685864567625,31.185615025710373,31.38152313232422,65151200.0
2010-09-15,31.265434619341278,31.44683073507942,31.17836525879479,31.425064086914062,41107300.0
2010-09-16,31.17837251372449,31.32348722577385,31.149348464160333,31.26544189453125,36078100.0
2010-09-17,31.410545854754478,31.4250578732903,31.17110170074019,31.214637756347656,40115200.0
2010-09-20,31.43956909894989,31.74431317686324,31.33798497176099,31.70803451538086,53864500.0
2010-09-21,31.72255107871689,31.795108412077575,31.425061583322325,31.613712310791016,54263300.0
2010-09-22,31.671750860291937,31.86040153098691,31.541145485240026,31.635469436645508,45586800.0
2010-09-23,31.43956749702748,31.7588235768438,31.352495392444958,31.432310104370117,62060200.0
2010-09-24,31.81686355573642,32.03454101289109,31.81686355573642,32.01277160644531,57929100.0
2010-09-27,31.99101155593298,32.08533828893287,31.90394221587085,31.95473289489746,40319500.0
2010-09-28,31.9982629046351,32.244961649454964,31.737054911194193,32.18691635131836,50012300.0
2010-09-29,32.20868794915395,32.44087471320291,32.157897267511025,32.29575729370117,58310500.0
2010-09-30,32.52793392713588,32.64402726312516,32.252211216205026,32.484397888183594,60498400.0
2010-10-01,32.832689587429954,33.01408566249863,32.72385083523497,32.963294982910156,69689800.0
2010-10-04,32.941516652907765,33.02132857260004,32.70932998062388,32.86170196533203,49852800.0
2010-10-05,33.10841539313262,33.52199826029117,33.06487933473735,33.456695556640625,76615300.0
2010-10-06,33.44943907423002,33.54376581938049,33.3768817428126,33.44218444824219,50339900.0
2010-10-07,33.51474210441262,33.52199949835555,32.97781120379745,33.14469528198242,49224000.0
2010-10-08,33.12291721426113,33.594545246184055,33.05035713927648,33.54375457763672,54002700.0
2010-10-11,33.48572069322128,33.58730206492201,33.398648573576565,33.52199935913086,32413800.0
2010-10-12,33.224513314520486,33.45670012187485,33.035859803616894,33.38414001464844,63619500.0
2010-10-13,33.76870201469198,34.10972483460763,33.76144461995127,34.00088882446289,69189600.0
2010-10-14,33.971860801266914,34.095211586441806,33.76869805849036,33.94283676147461,50754200.0
2010-10-15,34.116974359545324,34.1242289847275,33.6526008471211,33.89929962158203,83974500.0
2010-10-18,33.638091710102465,33.95734783526851,33.587301025823436,33.913814544677734,51898000.0
2010-10-19,33.14469361575881,33.253532376352894,32.7093441091518,32.83994674682617,90101300.0
2010-10-20,33.11566695037861,33.58004045869312,33.08664291413784,33.36236572265625,62292200.0
2010-10-21,33.551019190336795,33.7396698901329,33.006830966302395,33.36236572265625,85422400.0
2010-10-22,33.500224849902565,33.52924888536959,33.289807512477545,33.398643493652344,42843800.0
2010-10-25,33.80497633628837,34.022651096462695,33.7396736314476,33.76144027709961,53950800.0
2010-10-26,33.54375319690009,33.78319728266761,33.442171863986744,33.73240661621094,36715600.0
2010-10-27,33.25352930830335,33.25352930830335,32.847201109843525,33.159202575683594,70436800.0
2010-10-28,33.46395288857376,33.49297692985103,33.195487426471274,33.36962890625,45927000.0
2010-10-29,33.311579054056125,33.47120850471608,33.25353374247009,33.463951110839844,38056300.0
2010-11-01,33.804975594966365,34.00813833095587,33.652603542974234,33.83399963378906,47366500.0
2010-11-02,34.1387436490285,34.283861074880065,34.06618632004506,34.25483703613281,48355900.0
2010-11-03,34.33463893551318,34.48701093020163,33.913801602390286,34.46524429321289,94125200.0
2010-11-04,34.987679107775854,35.2488899230957,34.95139767507111,35.2488899230957,83567900.0
2010-11-05,35.06748893396558,35.26339425021275,35.038464899008844,35.1835823059082,53781000.0
2010-11-08,34.90786580893426,35.067495262118136,34.82079645623615,35.03847122192383,37106100.0
2010-11-09,35.21260507333331,35.27790777082625,34.479766150698715,34.59585952758789,55351100.0
2010-11-10,34.784505051481275,34.907855803007635,34.37092228485789,34.84980773925781,66304400.0
2010-11-11,34.508792877197266,34.53781414776873,34.32013939511716,34.508792877197266,48410200.0
2010-11-12,34.0226538244909,34.196795307324344,33.53651358005103,33.674373626708984,88808000.0
2010-11-15,33.84126246782065,34.01540397511052,33.63809968255359,33.65986633300781,48585300.0
2010-11-16,33.311576567827494,33.34785523084668,32.66580695527837,32.77464294433594,136332900.0
2010-11-17,32.88347643976484,33.11566316739816,32.81817374962521,32.941524505615234,80352800.0
2010-11-18,33.57278664926682,33.79046139059236,33.551020005499616,33.72515869140625,77989900.0
2010-11-19,33.56552548062477,33.77594557298795,33.36236278062402,33.74692153930664,48175100.0
2010-11-22,33.57278645645394,33.79771858966641,33.25353035553563,33.64534378051758,46793100.0
2010-11-23,32.76014292977735,32.82544564877706,32.50618668127387,32.5787467956543,86768900.0
2010-11-24,33.10842549929559,33.347866973845974,33.064889427611185,33.33335494995117,63287600.0
2010-11-25,,,,,
2010-11-26,32.66580925957675,32.83269333554495,32.50617980957031,32.50617980957031,60387100.0
2010-11-29,32.62228424381927,32.81819242572513,32.29577060730952,32.76014709472656,80428200.0
2010-11-30,32.375571506266546,32.76013307711191,32.310268806906734,32.49166488647461,78842700.0
2010-12-01,33.304324394703976,33.49297511702559,33.195485629747616,33.42041778564453,81889600.0
2010-12-02,33.529250477436754,34.08795073122607,33.51473845901417,34.08069610595703,72593100.0
2010-12-03,33.79046150179604,34.25483502292131,33.79046150179604,34.204044342041016,44688700.0
2010-12-06,34.00814091221511,34.196794410996986,33.97911963907435,34.14600372314453,44988700.0
2010-12-07,34.53055058195344,34.54506259742426,33.97910783348195,33.98636245727539,64406800.0
2010-12-08,33.92106021451155,34.008129540589415,33.580034766204285,33.7686882019043,48924100.0
2010-12-09,33.89930578341438,33.9283270573027,33.55828021229061,33.65260696411133,63131000.0
2010-12-10,33.67436820317615,33.80497360229492,33.5510201972776,33.80497360229492,44844200.0
2010-12-13,34.00814346545819,34.18953958365995,33.91381947687055,34.02265548706055,49177500.0
2010-12-14,34.051677719151805,34.204049786044614,33.96460836205377,34.07344436645508,53611300.0
2010-12-15,33.87753416008337,33.92832484593373,33.48572069322128,33.52199935913086,69038700.0
2010-12-16,33.55102267403789,33.65985866941487,33.39139322602332,33.61632537841797,55441400.0
2010-12-17,33.5292514626891,33.68162350877694,33.471206155177605,33.6671142578125,43610700.0
2010-12-20,33.638079282308055,33.674357933691894,33.4349166202516,33.51472854614258,48887300.0
2010-12-21,33.879641642572444,34.120958588289795,33.87232740174025,34.00395584106445,59666300.0
2010-12-22,33.9893393898793,34.15753071039521,33.960087997728806,34.120967864990234,24942400.0
2010-12-23,34.00396025479984,34.099025870999235,33.96008317280799,34.08440017700195,27545100.0
2010-12-24,,,,,
2010-12-27,33.96007142409968,34.04051131847309,33.879634319291206,33.97469711303711,29293100.0
2010-12-28,34.04051867652883,34.06245860945989,33.930830170135685,34.00395584106445,30330000.0
2010-12-29,34.25638519421372,34.46124948511553,34.249069808567214,34.439300537109375,30891500.0
2010-12-30,34.629528426924004,34.673426315799745,34.512459947078874,34.61489486694336,28376000.0
2010-12-31,34.7026941194493,34.88560943621171,34.61489554890189,34.85634231567383,34328200.0
2011-01-03,35.14169697949468,35.34656407426246,35.14169697949468,35.19291305541992,40116200.0
2011-01-04,35.30996971328484,35.3538703918457,34.93682371424886,35.3538703918457,45176300.0
2011-01-05,35.04657351205864,35.33923632506521,35.0319399527484,35.26607131958008,47527100.0
2011-01-06,35.12705280729128,35.149004541105754,34.81244106065403,34.892921447753906,43977400.0
2011-01-07,34.761229870408506,34.841713066312614,34.33686773436853,34.57099914550781,57124900.0
2011-01-10,34.24174957535414,34.27833208352287,34.0295671204825,34.21248245239258,62556500.0
2011-01-11,34.5856262806819,34.673424845777234,34.43929347814563,34.57830810546875,53337100.0
2011-01-12,35.046574709542185,35.27338790893555,35.002674030111464,35.27338790893555,67254100.0
2011-01-13,35.19291203188226,35.20023020883977,34.87829740831058,34.96609878540039,53294600.0
2011-01-14,34.849025593505495,35.075838791303,34.83439203379821,35.06852340698242,38685900.0
2011-01-17,,,,,
2011-01-18,35.00999673392049,35.09047993417012,34.936831710639034,35.01731491088867,30565800.0
2011-01-19,35.11974333490318,35.127058720028714,34.6222134143734,34.74659729003906,64940400.0
2011-01-20,34.48320034839203,34.490515733852746,34.044201861952054,34.36613464355469,75797500.0
2011-01-21,34.38808603061623,34.43930210567436,33.97835463908443,34.00762176513672,87318900.0
2011-01-24,34.00762043986112,34.278334367628204,33.95640436679888,34.271018981933594,61839300.0
2011-01-25,34.09540735972265,34.168575146971826,33.82469352456493,34.06614303588867,63557800.0
2011-01-26,34.38808359100339,34.497833910380024,34.25638432417805,34.36613464355469,66604500.0
2011-01-27,34.446614278991795,34.49783034512343,34.205164717742974,34.24906539916992,80518400.0
2011-01-28,34.10273580488288,34.11005119027816,33.10767592713213,33.16621017456055,185092200.0
2011-01-31,33.45154160360385,33.64177223434357,33.34179133786523,33.517391204833984,97695000.0
2011-02-01,33.810069013413596,34.37344856617575,33.773486505533754,34.32954788208008,105876000.0
2011-02-02,34.212478069600664,34.49051011998528,34.036880936459085,34.073463439941406,68880600.0
2011-02-03,34.13198734595081,34.2124677128225,33.84663720661109,34.0295524597168,56934900.0
2011-02-04,34.08078155277036,34.1393130000215,33.751533439901145,34.022247314453125,76698100.0
2011-02-07,33.949077367355684,34.21247302825564,33.91249207819824,34.06614303588867,60078400.0
2011-02-08,33.96370395470823,34.10272133784356,33.802740424697035,34.080772399902344,74244600.0
2011-02-09,33.61253495760277,33.68570279672397,33.151590130943724,33.29792022705078,105680200.0
2011-02-10,32.81500328130674,33.14425137528314,32.70525577735857,32.9832878112793,114356000.0
2011-02-11,32.77111596007023,33.429609569225455,32.7637977828084,33.385711669921875,126541100.0
2011-02-14,33.43692030622813,33.45155386642873,33.20278892515096,33.21742248535156,79051200.0
2011-02-15,33.239378728703954,33.40034513518877,33.151580139288065,33.28327941894531,57068800.0
2011-02-16,33.35643791947655,33.612518251454105,33.305221853081036,33.561302185058594,64667700.0
2011-02-17,33.45886979033136,33.71495291137044,33.42228728477328,33.678367614746094,55294900.0
2011-02-18,33.78812298453958,33.971038330800155,33.67837266035656,33.88323974609375,50410700.0
2011-02-21,,,,,
2011-02-22,33.166207536216305,33.41496969479863,32.697941967238734,32.800376892089844,107176000.0
2011-02-23,32.895492881163094,33.056459267658994,32.456497197531604,32.82964324951172,91843500.0
2011-02-24,32.815008979630356,32.96865997754479,32.60282931872587,32.910125732421875,71568500.0
2011-02-25,33.21010481041236,33.36375300823582,33.056456612588896,33.30522155761719,62718900.0
2011-02-28,33.43692746015107,33.612524637995335,33.30522818123446,33.502777099609375,54078600.0
2011-03-01,33.722257665829076,33.758840159855296,33.09302872074266,33.158878326416016,69711700.0
2011-03-02,33.24669144250548,33.6710563741943,33.24669144250548,33.61252212524414,60123300.0
2011-03-03,34.02956300891082,34.33686218074535,33.97103156112613,34.27832794189453,61309300.0
2011-03-04,34.322241534536595,34.497841526091186,34.00031147293154,34.31492614746094,66742500.0
2011-03-07,34.3588101709128,34.395392673645894,33.70031674851896,33.83201599121094,47781500.0
2011-03-08,34.1320001455755,34.483197228310814,33.875917020556244,34.285648345947266,63985100.0
2011-03-09,34.3076045882121,34.44662204855354,34.13200740503026,34.351505279541016,47005200.0
2011-03-10,33.69299651269221,33.74421257159941,33.29789880878018,33.3344841003418,91093100.0
2011-03-11,33.129621658176134,33.7881179224866,33.12230627349102,33.678367614746094,75103800.0
2011-03-14,33.54666740458406,33.89054908736264,33.444235275517975,33.87591552734375,59912300.0
2011-03-15,32.55893162835715,33.48814192211692,32.55893162835715,33.31254196166992,103041800.0
2011-03-16,33.30522523528827,33.788121618246606,32.37601497893107,32.63209533691406,106325500.0
2011-03-17,33.1149919713776,33.2027933442671,32.844278049301444,33.03451156616211,68572300.0
2011-03-18,33.39304458515903,33.42962711747093,33.07842978335377,33.09306335449219,81209800.0
2011-03-21,33.71494915779577,33.839330221058816,33.64909953869594,33.72957992553711,49424900.0
2011-03-22,33.81738243190449,33.86128031875778,33.67836501402626,33.83201599121094,38871500.0
